test
267.495783056	4546.9272976	3662.36158457	-0.987594203881	0.0683524952704	
8721.75490907	9526.63325063	3558.69918198	-0.465343612179	0.00247346636988	
-2351.47268505	9091.62773368	3364.17589522	-1.01978339407	0.0310427627935	
3352.07742839	-9051.22941981	3899.82249494	0.715059414256	0.0521257992703	
-2627.96162019	9115.33278814	3586.3412546	-1.03184828972	0.0459033077462	
8806.44069999	-7403.95670831	3935.52503594	0.429916025666	0.0824014548705	
901.767709213	-4316.54841408	3938.60709321	0.897438692189	0.0039591105042	
-8189.32174226	-812.26570934	3216.84233595	1.5067515759	0.0141838340168	
-4495.55288429	674.309486023	3309.67770889	-1.55738091209	0.0601227713338	
-2165.64179625	7530.81641991	3391.7038348	-1.05280896024	0.06973234489	
-6204.79345181	-8447.60281386	3408.88181413	1.15644236386	0.00579042757381	
3434.35569968	6974.30110593	3794.43256731	-0.676349115813	0.0298790517845	
9548.11729244	5837.35774072	3403.70533151	-0.307725690957	0.0555748417557	
893.28818561	-4831.6112117	3745.25496937	0.887687689924	0.0446561064838	
-8988.51617661	-7278.29031885	3641.11164349	1.26279599463	0.0996319226934	
9060.93496053	8875.62976934	3226.64440071	-0.435162907491	0.0996104652037	
302.3667653	7040.80316569	3370.35308824	-0.912333298423	0.0988779269476	
2079.3678301	-4549.96872804	3668.8111736	0.777491067703	0.0127762897355	
-2753.45614481	6947.38628335	3820.82042789	-1.1030246246	0.0592405600373	
4268.67697511	-6404.23960019	3511.73348704	0.626626892435	0.0713333117672	
2007.56958553	3323.66095522	3897.72848593	-0.783969244753	0.0621814681584	
8332.71130671	-1010.82241093	3337.8760194	0.117089354281	0.0382759927546	
8993.24424331	7646.43813088	3442.38711759	-0.398098161738	0.00782364516011	
7758.53257481	8553.40162207	3744.1118452	-0.475002078	0.0541702794179	
3842.18453845	-8282.31066042	3611.15139564	0.681989352377	0.0118850786529	
-1645.96838595	-3928.25031127	3714.99880322	1.12977113028	0.00368632341171	
-3013.99186413	-8781.4388122	3438.68399841	1.03302797556	0.00394793808077	
-9193.4191598	9912.15034992	3383.79895712	-1.22120205011	0.090211729647	
3005.12361935	6710.08692608	3575.67852878	-0.705128001931	0.0900705110249	
-2172.59790828	-3957.8308403	3552.2398235	1.16154852273	0.0221513620997	
-9665.62124096	-2959.66778585	3903.59759027	1.42663718043	0.0411078330554	
6223.7432469	-5740.17761668	3615.19936333	0.487856592281	0.0146799444783	
-314.930597	-2218.45021695	3964.97609807	1.13804512497	0.0584752166057	
-7615.73299157	6382.83923729	3860.77826863	-1.2962618465	0.0361230401278	
-7660.82029251	6852.19529771	3305.95983363	-1.27996221866	0.085733366015	
4465.30051873	-445.247667781	3438.97160639	0.18303252496	0.0777829067826	
-8870.25950743	1899.06297178	3567.48553252	-1.50679247551	0.0619664237343	
5292.82323054	3845.73113065	3266.53969447	-0.396645939845	0.0491062859123	
6716.10136157	2403.97800695	3270.39780965	-0.191835590437	0.0127396626569	
8752.65920442	-8371.34510704	3904.44943927	0.460072438865	0.0760479003127	
2295.37233635	5977.92334323	3896.19609071	-0.758418493631	0.0754941936321	
-8740.08837503	-6121.7497346	3918.50079477	1.29453776259	0.0873119189443	
2090.4306685	3009.99126529	3565.7622896	-0.767292339487	0.0273425438785	
-781.486776724	-8460.57041491	3275.04262628	0.935864393194	0.065628773392	
1111.35800204	7538.11579258	3541.31025395	-0.848161572236	0.0517076552863	
8291.07510377	1792.55619983	3229.50608468	-0.101311552124	0.0725665835931	
9640.35247176	-687.485980524	3646.82340338	0.0770896760902	0.0229538245398	
-4250.09112647	2469.69172299	3962.04382798	-1.41813800246	0.0115617569396	
-7950.40590898	9074.12080486	3790.94611574	-1.2151643423	0.0785189037218	
-2030.58842732	7081.3225003	3494.35631397	-1.0601244889	0.0171548144636	
-5500.33675002	8606.71700688	3519.26005417	-1.15866391447	0.0574819356091	
-4448.32899093	-2971.37440449	3742.83553872	1.3238577159	0.0792639558733	
2329.62777485	-2895.90094167	3939.82379049	0.736943617467	0.00805103253377	
-5246.62466367	-4363.75168694	3774.5901802	1.27522180643	0.0672972513566	
-7325.42846341	6966.82549198	3929.25048292	-1.26762166869	0.0600665773274	
310.739788375	-2619.29492899	3693.0546901	1.0335032106	0.0655097344884	
5624.03317325	-6063.0896068	3800.72882123	0.533109747262	0.00567326100621	
-7709.34068161	-7488.85754825	3216.83119782	1.22653852696	0.0561764297648	
-6751.15902125	-9514.77347778	3383.64901583	1.1444660591	0.0824440925638	
9093.97861221	3318.37753698	3680.51221914	-0.189072558897	0.0139407731936	
-3619.72078029	-1233.92051777	3482.39821473	1.42114626618	0.0508855942162	
2690.30116561	90.1685457588	3211.0703449	0.267728055487	0.0516555239112	
4141.62777933	475.295689802	3802.2103336	0.00576604609954	0.0504863902574	
467.854514608	-9717.60191263	3737.71573512	0.859795526965	0.0273823606681	
-2211.72345429	-5162.38834091	3721.27626085	1.10513259767	0.0421710607409	
-9936.5296081	9164.91948119	3785.89077093	-1.25683215397	0.0553662938857	
4715.89465671	5256.58749893	3745.53031619	-0.52595629915	0.0750407173568	
-5515.53000679	3346.36358073	3885.55095501	-1.38976651152	0.0119142081749	
-1580.82475375	3337.1604922	3505.08643838	-1.23574199848	0.0716058506216	
9547.08425704	-6543.6498545	3518.23302261	0.375437547159	0.0307133163169	
6788.59995286	6305.66243116	3624.56374791	-0.440527431396	0.0759030039214	
-8258.2962762	7495.54783567	3432.23815071	-1.27153378305	0.0110304738462	
4250.83952705	-1810.75842469	3966.9857136	0.399210947373	0.0584446447522	
6564.03186028	-8718.40197663	3739.21532723	0.555516372343	0.00861120043831	
2544.46409497	3219.97791493	3660.01762365	-0.68652920603	0.0957906048814	
-4495.5305618	-6367.35859177	3520.75946405	1.16416890816	0.0244436113859	
3948.09786334	-3183.92423286	3819.60193784	0.542130389616	0.0755206812317	
5649.01794189	142.547320043	3802.91317006	0.0488168814317	0.0952311973311	
-9383.84328981	3245.84129944	3523.89980944	-1.45244924305	0.00304695601422	
1696.66610574	1883.42879818	3202.33886327	-0.893149044854	0.0317200304463	
-9258.19008366	6704.42223117	3271.81435278	-1.31894211819	0.0125924608768	
9214.5452602	-165.370702493	3564.98574498	0.0459798953658	0.0658462805343	
3648.19119337	-2451.24126247	3352.98389933	0.53067070183	0.0645791094302	
-4496.51649019	-474.919379198	3281.50914761	1.49631244258	0.00402079598084	
3369.6092103	-1138.42366158	3902.64940782	0.437173657651	0.0583165729235	
-2637.92489043	-8982.48891488	3975.75255849	1.01282339501	0.0711053756995	
5237.71786577	8017.45814342	3844.03007674	-0.582028655414	0.00279562567188	
484.775917139	-22.1937162138	3858.35941184	1.40480345098	0.0170451503803	
2339.56440674	-2696.22914198	3864.17496109	0.732399792431	0.0257031797657	
7802.19078399	-3051.69807936	3496.71976124	0.274626459932	0.0826752621021	
-5489.21620587	3713.51631241	3633.65340883	-1.36812110034	0.00755817587518	
-3552.22232814	5253.64606962	3898.50675223	-1.2167414977	0.0557565070541	
5414.78751881	-2386.16567517	3301.52818197	0.350813225491	0.0801171004633	
-7265.14608019	-8990.0182163	3691.14182716	1.17208910533	0.0736373928345	
-8002.35740798	-4846.66101102	3718.92907093	1.32533774992	0.081232323181	
